ORG_CODE,District_Name,COUNTY,Grade,District_Total,Black,Asian,Hispanic,Multiracial,NativeAmerican,NativeHawaiianPacificIslander,White,Black%,Asian%,Hispanic%,Multiracial%,NativeAmerican%,NativeHawaiianPacificIslander%,White%
0174,Maynard,Middlesex,Gr.5,88,2,2,11,8,1,0,64,2.27%,2.27%,12.50%,9.09%,1.14%,0.00%,72.73%
0174,Maynard,Middlesex,Gr.6,99,4,0,13,3,0,0,79,4.04%,0.00%,13.13%,3.03%,0.00%,0.00%,79.80%
0174,Maynard,Middlesex,Gr.7,94,3,2,13,2,0,0,74,3.19%,2.13%,13.83%,2.13%,0.00%,0.00%,78.72%
0174,Maynard,Middlesex,Gr.8,85,1,2,8,4,0,0,70,1.18%,2.35%,9.41%,4.71%,0.00%,0.00%,82.35%
0174,Maynard,Middlesex,Gr.9,71,2,2,13,4,0,0,50,2.82%,2.82%,18.31%,5.63%,0.00%,0.00%,70.42%
0174,Maynard,Middlesex,Gr.10,90,1,1,10,1,1,0,76,1.11%,1.11%,11.11%,1.11%,1.11%,0.00%,84.44%
0174,Maynard,Middlesex,Gr.11,81,1,2,3,2,0,0,73,1.23%,2.47%,3.70%,2.47%,0.00%,0.00%,90.12%
0174,Maynard,Middlesex,Gr.12,94,4,6,12,2,0,0,70,4.26%,6.38%,12.77%,2.13%,0.00%,0.00%,74.47%
0174,Maynard,Middlesex,SPED_Beyond_Grade_12,1,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0174,Maynard,Middlesex,K,101,1,3,12,4,0,0,81,0.99%,2.97%,11.88%,3.96%,0.00%,0.00%,80.20%
0174,Maynard,Middlesex,PK,50,0,3,7,1,0,0,39,0.00%,6.00%,14.00%,2.00%,0.00%,0.00%,78.00%
0175,Medfield,Norfolk,Gr.1,191,2,7,4,5,1,0,172,1.05%,3.66%,2.09%,2.62%,0.52%,0.00%,90.05%
0175,Medfield,Norfolk,Gr.2,187,4,4,5,9,0,0,165,2.14%,2.14%,2.67%,4.81%,0.00%,0.00%,88.24%
0175,Medfield,Norfolk,Gr.3,201,1,7,11,8,0,0,174,0.50%,3.48%,5.47%,3.98%,0.00%,0.00%,86.57%
0175,Medfield,Norfolk,Gr.4,204,5,12,6,6,0,0,175,2.45%,5.88%,2.94%,2.94%,0.00%,0.00%,85.78%
0175,Medfield,Norfolk,Gr.5,194,2,7,12,5,3,0,165,1.03%,3.61%,6.19%,2.58%,1.55%,0.00%,85.05%
0175,Medfield,Norfolk,Gr.6,193,1,6,13,8,0,0,165,0.52%,3.11%,6.74%,4.15%,0.00%,0.00%,85.49%
0175,Medfield,Norfolk,Gr.7,186,1,7,12,10,0,0,156,0.54%,3.76%,6.45%,5.38%,0.00%,0.00%,83.87%
0175,Medfield,Norfolk,Gr.8,196,2,8,4,8,2,0,172,1.02%,4.08%,2.04%,4.08%,1.02%,0.00%,87.76%
0175,Medfield,Norfolk,Gr.9,199,3,12,4,7,1,0,172,1.51%,6.03%,2.01%,3.52%,0.50%,0.00%,86.43%
0175,Medfield,Norfolk,Gr.10,198,1,9,4,7,0,0,177,0.51%,4.55%,2.02%,3.54%,0.00%,0.00%,89.39%
0175,Medfield,Norfolk,Gr.11,201,2,10,6,8,0,0,175,1.00%,4.98%,2.99%,3.98%,0.00%,0.00%,87.06%
0175,Medfield,Norfolk,Gr.12,206,2,13,5,3,0,0,183,0.97%,6.31%,2.43%,1.46%,0.00%,0.00%,88.83%
0175,Medfield,Norfolk,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0175,Medfield,Norfolk,K,195,5,5,4,9,0,0,172,2.56%,2.56%,2.05%,4.62%,0.00%,0.00%,88.21%
0175,Medfield,Norfolk,PK,50,1,0,2,0,0,0,47,2.00%,0.00%,4.00%,0.00%,0.00%,0.00%,94.00%
0176,Medford,Middlesex,Gr.1,304,31,21,50,14,6,0,182,10.20%,6.91%,16.45%,4.61%,1.97%,0.00%,59.87%
0176,Medford,Middlesex,Gr.2,306,24,33,44,18,2,0,185,7.84%,10.78%,14.38%,5.88%,0.65%,0.00%,60.46%
0176,Medford,Middlesex,Gr.3,314,42,28,43,20,0,0,181,13.38%,8.92%,13.69%,6.37%,0.00%,0.00%,57.64%
0176,Medford,Middlesex,Gr.4,304,36,26,34,15,3,1,189,11.84%,8.55%,11.18%,4.93%,0.99%,0.33%,62.17%
0176,Medford,Middlesex,Gr.5,330,43,37,37,18,2,0,193,13.03%,11.21%,11.21%,5.45%,0.61%,0.00%,58.48%
0176,Medford,Middlesex,Gr.6,324,43,26,50,17,2,0,186,13.27%,8.02%,15.43%,5.25%,0.62%,0.00%,57.41%
0176,Medford,Middlesex,Gr.7,294,40,27,36,20,2,0,169,13.61%,9.18%,12.24%,6.80%,0.68%,0.00%,57.48%
0176,Medford,Middlesex,Gr.8,303,43,30,34,12,0,1,183,14.19%,9.90%,11.22%,3.96%,0.00%,0.33%,60.40%
0176,Medford,Middlesex,Gr.9,343,42,30,45,13,0,0,213,12.24%,8.75%,13.12%,3.79%,0.00%,0.00%,62.10%
0176,Medford,Middlesex,Gr.10,313,47,36,39,15,0,0,176,15.02%,11.50%,12.46%,4.79%,0.00%,0.00%,56.23%
0176,Medford,Middlesex,Gr.11,307,35,29,42,12,0,1,188,11.40%,9.45%,13.68%,3.91%,0.00%,0.33%,61.24%
0176,Medford,Middlesex,Gr.12,302,57,35,34,7,1,0,168,18.87%,11.59%,11.26%,2.32%,0.33%,0.00%,55.63%
0176,Medford,Middlesex,SPED_Beyond_Grade_12,7,1,0,0,1,0,0,5,14.29%,0.00%,0.00%,14.29%,0.00%,0.00%,71.43%
0176,Medford,Middlesex,K,313,21,31,44,19,3,0,195,6.71%,9.90%,14.06%,6.07%,0.96%,0.00%,62.30%
0176,Medford,Middlesex,PK,139,20,21,17,9,1,0,71,14.39%,15.11%,12.23%,6.47%,0.72%,0.00%,51.08%
0177,Medway,Norfolk,Gr.1,149,2,3,6,2,1,0,135,1.34%,2.01%,4.03%,1.34%,0.67%,0.00%,90.60%
0177,Medway,Norfolk,Gr.2,154,2,2,6,2,1,0,141,1.30%,1.30%,3.90%,1.30%,0.65%,0.00%,91.56%
0177,Medway,Norfolk,Gr.3,151,5,4,9,3,0,0,130,3.31%,2.65%,5.96%,1.99%,0.00%,0.00%,86.09%
0177,Medway,Norfolk,Gr.4,172,5,2,3,5,0,1,156,2.91%,1.16%,1.74%,2.91%,0.00%,0.58%,90.70%
0177,Medway,Norfolk,Gr.5,161,1,4,7,4,0,0,145,0.62%,2.48%,4.35%,2.48%,0.00%,0.00%,90.06%
0177,Medway,Norfolk,Gr.6,186,4,7,11,6,0,1,157,2.15%,3.76%,5.91%,3.23%,0.00%,0.54%,84.41%
0177,Medway,Norfolk,Gr.7,171,2,5,13,5,0,1,145,1.17%,2.92%,7.60%,2.92%,0.00%,0.58%,84.80%
0177,Medway,Norfolk,Gr.8,166,5,4,10,2,1,0,144,3.01%,2.41%,6.02%,1.20%,0.60%,0.00%,86.75%
0177,Medway,Norfolk,Gr.9,162,0,4,7,3,0,0,148,0.00%,2.47%,4.32%,1.85%,0.00%,0.00%,91.36%
0177,Medway,Norfolk,Gr.10,178,2,8,4,3,1,0,160,1.12%,4.49%,2.25%,1.69%,0.56%,0.00%,89.89%
0177,Medway,Norfolk,Gr.11,154,4,12,8,0,0,0,130,2.60%,7.79%,5.19%,0.00%,0.00%,0.00%,84.42%
0177,Medway,Norfolk,Gr.12,189,1,3,9,3,1,0,172,0.53%,1.59%,4.76%,1.59%,0.53%,0.00%,91.01%
0177,Medway,Norfolk,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0177,Medway,Norfolk,K,145,2,4,13,2,0,0,124,1.38%,2.76%,8.97%,1.38%,0.00%,0.00%,85.52%
0177,Medway,Norfolk,PK,40,1,0,5,2,0,0,32,2.50%,0.00%,12.50%,5.00%,0.00%,0.00%,80.00%
0178,Melrose,Middlesex,Gr.1,316,10,27,15,21,0,0,243,3.16%,8.54%,4.75%,6.65%,0.00%,0.00%,76.90%
0178,Melrose,Middlesex,Gr.2,326,16,25,14,29,0,0,242,4.91%,7.67%,4.29%,8.90%,0.00%,0.00%,74.23%
0178,Melrose,Middlesex,Gr.3,331,21,24,22,16,0,0,248,6.34%,7.25%,6.65%,4.83%,0.00%,0.00%,74.92%
0178,Melrose,Middlesex,Gr.4,309,13,19,18,18,0,0,241,4.21%,6.15%,5.83%,5.83%,0.00%,0.00%,77.99%
0178,Melrose,Middlesex,Gr.5,290,18,18,16,17,0,0,221,6.21%,6.21%,5.52%,5.86%,0.00%,0.00%,76.21%
0178,Melrose,Middlesex,Gr.6,287,20,19,14,10,0,0,224,6.97%,6.62%,4.88%,3.48%,0.00%,0.00%,78.05%
0178,Melrose,Middlesex,Gr.7,273,16,15,12,14,0,0,216,5.86%,5.49%,4.40%,5.13%,0.00%,0.00%,79.12%
0178,Melrose,Middlesex,Gr.8,258,26,7,20,8,0,0,197,10.08%,2.71%,7.75%,3.10%,0.00%,0.00%,76.36%
0178,Melrose,Middlesex,Gr.9,221,13,12,8,10,0,0,178,5.88%,5.43%,3.62%,4.52%,0.00%,0.00%,80.54%
0178,Melrose,Middlesex,Gr.10,242,14,12,7,14,0,0,195,5.79%,4.96%,2.89%,5.79%,0.00%,0.00%,80.58%
0178,Melrose,Middlesex,Gr.11,244,15,13,6,8,0,0,202,6.15%,5.33%,2.46%,3.28%,0.00%,0.00%,82.79%
0178,Melrose,Middlesex,Gr.12,274,18,17,20,9,0,0,210,6.57%,6.20%,7.30%,3.28%,0.00%,0.00%,76.64%
0178,Melrose,Middlesex,SPED_Beyond_Grade_12,5,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0178,Melrose,Middlesex,K,320,10,21,16,15,0,0,258,3.13%,6.56%,5.00%,4.69%,0.00%,0.00%,80.63%
0178,Melrose,Middlesex,PK,281,10,20,11,18,0,0,222,3.56%,7.12%,3.91%,6.41%,0.00%,0.00%,79.00%
0181,Methuen,Essex,Gr.1,506,30,14,239,11,0,1,211,5.93%,2.77%,47.23%,2.17%,0.00%,0.20%,41.70%
0181,Methuen,Essex,Gr.2,512,26,21,246,11,0,0,208,5.08%,4.10%,48.05%,2.15%,0.00%,0.00%,40.63%
0181,Methuen,Essex,Gr.3,517,17,15,235,24,0,0,226,3.29%,2.90%,45.45%,4.64%,0.00%,0.00%,43.71%
0181,Methuen,Essex,Gr.4,522,7,20,237,25,0,0,233,1.34%,3.83%,45.40%,4.79%,0.00%,0.00%,44.64%
0181,Methuen,Essex,Gr.5,524,18,12,241,25,0,0,228,3.44%,2.29%,45.99%,4.77%,0.00%,0.00%,43.51%
0181,Methuen,Essex,Gr.6,567,17,22,242,25,0,0,261,3.00%,3.88%,42.68%,4.41%,0.00%,0.00%,46.03%
0181,Methuen,Essex,Gr.7,576,10,20,251,28,1,0,266,1.74%,3.47%,43.58%,4.86%,0.17%,0.00%,46.18%
0181,Methuen,Essex,Gr.8,570,10,23,241,28,0,0,268,1.75%,4.04%,42.28%,4.91%,0.00%,0.00%,47.02%
0181,Methuen,Essex,Gr.9,481,6,24,216,26,0,0,209,1.25%,4.99%,44.91%,5.41%,0.00%,0.00%,43.45%
0181,Methuen,Essex,Gr.10,530,15,22,218,20,0,1,254,2.83%,4.15%,41.13%,3.77%,0.00%,0.19%,47.92%
0181,Methuen,Essex,Gr.11,494,6,24,193,20,1,0,250,1.21%,4.86%,39.07%,4.05%,0.20%,0.00%,50.61%
0181,Methuen,Essex,Gr.12,457,9,18,165,26,0,1,238,1.97%,3.94%,36.11%,5.69%,0.00%,0.22%,52.08%
0181,Methuen,Essex,SPED_Beyond_Grade_12,2,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0181,Methuen,Essex,K,476,23,16,220,13,1,1,202,4.83%,3.36%,46.22%,2.73%,0.21%,0.21%,42.44%
0181,Methuen,Essex,PK,117,10,4,50,4,0,1,48,8.55%,3.42%,42.74%,3.42%,0.00%,0.85%,41.03%
0182,Middleborough,Plymouth,Gr.1,213,3,3,3,10,1,0,193,1.41%,1.41%,1.41%,4.69%,0.47%,0.00%,90.61%
0182,Middleborough,Plymouth,Gr.2,236,6,1,7,12,3,0,207,2.54%,0.42%,2.97%,5.08%,1.27%,0.00%,87.71%
0182,Middleborough,Plymouth,Gr.3,227,2,4,2,12,1,0,206,0.88%,1.76%,0.88%,5.29%,0.44%,0.00%,90.75%
0182,Middleborough,Plymouth,Gr.4,210,3,0,6,18,0,0,183,1.43%,0.00%,2.86%,8.57%,0.00%,0.00%,87.14%
0182,Middleborough,Plymouth,Gr.5,230,6,2,5,20,1,0,196,2.61%,0.87%,2.17%,8.70%,0.43%,0.00%,85.22%
0182,Middleborough,Plymouth,Gr.6,259,5,1,9,17,1,0,226,1.93%,0.39%,3.47%,6.56%,0.39%,0.00%,87.26%
0182,Middleborough,Plymouth,Gr.7,261,11,0,7,7,3,0,233,4.21%,0.00%,2.68%,2.68%,1.15%,0.00%,89.27%
0182,Middleborough,Plymouth,Gr.8,263,5,6,8,10,5,0,229,1.90%,2.28%,3.04%,3.80%,1.90%,0.00%,87.07%
0182,Middleborough,Plymouth,Gr.9,221,7,5,10,10,3,0,186,3.17%,2.26%,4.52%,4.52%,1.36%,0.00%,84.16%
0182,Middleborough,Plymouth,Gr.10,219,7,2,9,4,1,0,196,3.20%,0.91%,4.11%,1.83%,0.46%,0.00%,89.50%
0182,Middleborough,Plymouth,Gr.11,182,5,1,4,5,0,0,167,2.75%,0.55%,2.20%,2.75%,0.00%,0.00%,91.76%
0182,Middleborough,Plymouth,Gr.12,178,3,0,5,6,6,0,158,1.69%,0.00%,2.81%,3.37%,3.37%,0.00%,88.76%
0182,Middleborough,Plymouth,SPED_Beyond_Grade_12,8,1,0,1,0,0,0,6,12.50%,0.00%,12.50%,0.00%,0.00%,0.00%,75.00%
0182,Middleborough,Plymouth,K,219,10,0,6,8,1,0,194,4.57%,0.00%,2.74%,3.65%,0.46%,0.00%,88.58%
0182,Middleborough,Plymouth,PK,63,4,0,2,8,1,0,48,6.35%,0.00%,3.17%,12.70%,1.59%,0.00%,76.19%
0184,Middleton,Essex,Gr.1,103,1,5,9,6,1,0,81,0.97%,4.85%,8.74%,5.83%,0.97%,0.00%,78.64%
0184,Middleton,Essex,Gr.2,86,2,6,4,1,0,0,73,2.33%,6.98%,4.65%,1.16%,0.00%,0.00%,84.88%
0184,Middleton,Essex,Gr.3,84,0,3,4,3,0,0,74,0.00%,3.57%,4.76%,3.57%,0.00%,0.00%,88.10%
0184,Middleton,Essex,Gr.4,82,1,3,6,6,0,1,65,1.22%,3.66%,7.32%,7.32%,0.00%,1.22%,79.27%
0184,Middleton,Essex,Gr.5,89,0,4,3,0,0,0,82,0.00%,4.49%,3.37%,0.00%,0.00%,0.00%,92.13%
0184,Middleton,Essex,Gr.6,108,1,5,10,8,0,0,84,0.93%,4.63%,9.26%,7.41%,0.00%,0.00%,77.78%
0184,Middleton,Essex,Gr.7,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0184,Middleton,Essex,Gr.8,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0184,Middleton,Essex,Gr.9,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0184,Middleton,Essex,Gr.10,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0184,Middleton,Essex,Gr.11,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0184,Middleton,Essex,Gr.12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0184,Middleton,Essex,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0184,Middleton,Essex,K,86,0,1,2,5,1,0,77,0.00%,1.16%,2.33%,5.81%,1.16%,0.00%,89.53%
0184,Middleton,Essex,PK,75,1,2,3,0,3,0,66,1.33%,2.67%,4.00%,0.00%,4.00%,0.00%,88.00%
0185,Milford,Worcester,Gr.1,302,13,5,103,8,1,0,172,4.30%,1.66%,34.11%,2.65%,0.33%,0.00%,56.95%
